"officer_id","year","month","num_stops","percent_missing_race","yrmth"
2357,"2014","10",73,5.47945205479452,2014-10-01
2357,"2014","11",75,45.3333333333333,2014-11-01
2357,"2014","12",79,0,2014-12-01
2357,"2015","01",4,0,2015-01-01
2357,"2015","05",86,100,2015-05-01
2357,"2015","06",63,100,2015-06-01
2357,"2015","07",119,100,2015-07-01
2357,"2015","08",93,100,2015-08-01
2357,"2015","09",65,100,2015-09-01
2357,"2015","10",71,100,2015-10-01
2357,"2015","11",60,100,2015-11-01
2357,"2015","12",75,100,2015-12-01
2358,"2011","01",58,0,2011-01-01
2358,"2011","02",83,0,2011-02-01
2358,"2011","03",60,0,2011-03-01
2358,"2011","04",56,0,2011-04-01
2358,"2011","05",124,0,2011-05-01
2358,"2011","06",72,0,2011-06-01
2358,"2011","07",76,0,2011-07-01
2358,"2011","08",13,0,2011-08-01
2358,"2011","09",99,0,2011-09-01
2358,"2011","10",79,0,2011-10-01
2358,"2011","11",27,0,2011-11-01
2358,"2011","12",46,0,2011-12-01
2358,"2012","02",40,0,2012-02-01
2358,"2012","03",8,0,2012-03-01
2358,"2012","04",21,0,2012-04-01
2358,"2012","05",26,0,2012-05-01
2358,"2012","06",16,0,2012-06-01
2358,"2012","07",13,0,2012-07-01
2358,"2012","08",12,0,2012-08-01
2358,"2012","09",13,0,2012-09-01
2358,"2012","10",5,0,2012-10-01
2358,"2012","11",3,0,2012-11-01
2358,"2012","12",2,0,2012-12-01
2358,"2013","01",13,0,2013-01-01
2358,"2013","02",2,0,2013-02-01
2358,"2013","03",13,0,2013-03-01
2358,"2013","04",5,0,2013-04-01
2358,"2013","05",15,0,2013-05-01
2358,"2013","06",19,0,2013-06-01
2358,"2013","07",8,0,2013-07-01
2358,"2013","08",2,0,2013-08-01
2358,"2013","09",36,0,2013-09-01
2358,"2013","10",7,0,2013-10-01
2358,"2013","11",21,0,2013-11-01
2358,"2013","12",2,0,2013-12-01
2358,"2014","01",4,0,2014-01-01
2358,"2014","02",4,0,2014-02-01
2358,"2014","03",5,0,2014-03-01
2358,"2014","04",8,0,2014-04-01
2358,"2014","05",10,0,2014-05-01
2358,"2014","06",18,0,2014-06-01
2358,"2014","07",9,0,2014-07-01
2358,"2014","08",15,0,2014-08-01
2358,"2014","09",8,0,2014-09-01
2358,"2014","10",13,0,2014-10-01
2358,"2014","11",25,0,2014-11-01
2358,"2014","12",26,73.0769230769231,2014-12-01
2358,"2015","01",17,100,2015-01-01
2358,"2015","02",11,100,2015-02-01
2358,"2015","03",84,100,2015-03-01
2358,"2015","04",64,100,2015-04-01
2358,"2015","05",87,100,2015-05-01
2358,"2015","06",64,100,2015-06-01
2358,"2015","07",44,100,2015-07-01
2358,"2015","08",44,100,2015-08-01
2358,"2015","09",81,100,2015-09-01
2358,"2015","10",22,100,2015-10-01
2358,"2015","11",56,100,2015-11-01
2358,"2015","12",47,100,2015-12-01
2359,"2011","01",29,0,2011-01-01
2359,"2011","02",22,0,2011-02-01
2359,"2011","03",29,0,2011-03-01
2359,"2011","04",17,0,2011-04-01
2359,"2011","05",27,0,2011-05-01
2359,"2011","06",38,0,2011-06-01
2359,"2011","07",37,0,2011-07-01
2359,"2011","08",34,0,2011-08-01
2359,"2011","09",23,0,2011-09-01
2359,"2011","10",20,0,2011-10-01
2359,"2011","11",16,0,2011-11-01
2359,"2011","12",19,0,2011-12-01
2359,"2012","01",41,0,2012-01-01
2359,"2012","02",21,0,2012-02-01
2359,"2012","03",52,0,2012-03-01
2359,"2012","04",60,0,2012-04-01
2359,"2012","05",39,0,2012-05-01
2359,"2012","06",33,0,2012-06-01
2359,"2012","07",30,0,2012-07-01
2359,"2012","08",62,0,2012-08-01
2359,"2012","09",52,0,2012-09-01
2359,"2012","10",36,0,2012-10-01
2359,"2012","11",17,0,2012-11-01
2359,"2012","12",13,0,2012-12-01
2359,"2013","01",34,0,2013-01-01
2359,"2013","02",18,0,2013-02-01
2359,"2013","03",24,0,2013-03-01
2359,"2013","04",43,0,2013-04-01
2359,"2013","05",60,0,2013-05-01
2359,"2013","06",21,0,2013-06-01
2359,"2013","07",43,0,2013-07-01
2359,"2013","08",55,0,2013-08-01
2359,"2013","09",57,0,2013-09-01
2359,"2013","10",50,0,2013-10-01
2359,"2013","11",25,0,2013-11-01
2359,"2013","12",9,0,2013-12-01
2359,"2014","01",48,0,2014-01-01
2359,"2014","02",73,0,2014-02-01
2359,"2014","03",83,0,2014-03-01
2359,"2014","04",119,0,2014-04-01
2359,"2014","05",91,0,2014-05-01
2359,"2014","06",68,0,2014-06-01
2359,"2014","07",47,0,2014-07-01
2359,"2014","08",57,1.75438596491228,2014-08-01
2359,"2014","09",66,0,2014-09-01
2359,"2014","10",62,0,2014-10-01
2359,"2014","11",40,0,2014-11-01
2359,"2014","12",25,4,2014-12-01
2359,"2015","01",29,17.2413793103448,2015-01-01
2359,"2015","02",5,20,2015-02-01
2359,"2015","03",1,0,2015-03-01
2359,"2015","04",70,4.28571428571429,2015-04-01
2359,"2015","05",88,0,2015-05-01
2359,"2015","06",35,2.85714285714286,2015-06-01
2359,"2015","07",55,1.81818181818182,2015-07-01
2359,"2015","08",42,0,2015-08-01
2359,"2015","09",60,3.33333333333333,2015-09-01
2359,"2015","10",39,0,2015-10-01
2359,"2015","11",4,0,2015-11-01
2359,"2015","12",45,0,2015-12-01
2360,"2011","01",14,0,2011-01-01
2360,"2011","02",7,0,2011-02-01
2360,"2011","03",1,0,2011-03-01
2360,"2011","04",12,0,2011-04-01
2360,"2011","05",11,0,2011-05-01
2360,"2011","06",15,0,2011-06-01
2360,"2011","07",9,0,2011-07-01
2360,"2011","08",13,0,2011-08-01
2360,"2011","09",17,0,2011-09-01
2360,"2011","10",12,0,2011-10-01
2360,"2011","11",12,0,2011-11-01
2360,"2011","12",8,0,2011-12-01
2360,"2012","01",7,0,2012-01-01
2360,"2012","02",7,0,2012-02-01
2360,"2012","03",6,0,2012-03-01
2360,"2012","04",5,0,2012-04-01
2360,"2012","05",2,0,2012-05-01
2360,"2012","07",2,0,2012-07-01
2360,"2012","08",2,0,2012-08-01
2360,"2012","09",3,0,2012-09-01
2360,"2012","10",9,0,2012-10-01
2360,"2012","11",10,0,2012-11-01
2360,"2012","12",4,0,2012-12-01
2360,"2013","01",12,0,2013-01-01
2360,"2013","02",16,0,2013-02-01
2360,"2013","03",6,0,2013-03-01
2360,"2013","04",15,0,2013-04-01
2360,"2013","05",12,0,2013-05-01
2360,"2013","06",11,0,2013-06-01
2360,"2013","07",9,0,2013-07-01
2360,"2013","08",13,0,2013-08-01
2360,"2013","09",15,0,2013-09-01
2360,"2013","10",15,0,2013-10-01
2360,"2013","11",15,0,2013-11-01
2360,"2013","12",3,0,2013-12-01
2360,"2014","01",9,0,2014-01-01
2360,"2014","02",4,0,2014-02-01
2360,"2014","03",8,0,2014-03-01
2360,"2014","04",13,0,2014-04-01
2360,"2014","05",8,0,2014-05-01
2360,"2014","06",4,0,2014-06-01
2360,"2014","07",7,0,2014-07-01
2360,"2014","08",4,0,2014-08-01
2360,"2014","09",18,0,2014-09-01
2360,"2014","10",16,0,2014-10-01
2360,"2014","11",6,50,2014-11-01
2360,"2014","12",8,0,2014-12-01
2360,"2015","01",12,8.33333333333333,2015-01-01
2360,"2015","02",24,12.5,2015-02-01
2360,"2015","03",8,0,2015-03-01
2360,"2015","04",13,0,2015-04-01
2360,"2015","05",15,6.66666666666667,2015-05-01
2360,"2015","06",6,16.6666666666667,2015-06-01
2360,"2015","07",24,0,2015-07-01
2360,"2015","08",12,0,2015-08-01
2360,"2015","09",18,0,2015-09-01
2360,"2015","10",30,0,2015-10-01
2360,"2015","11",10,0,2015-11-01
2360,"2015","12",4,0,2015-12-01
2362,"2011","01",39,0,2011-01-01
2362,"2011","03",12,0,2011-03-01
2362,"2011","04",21,0,2011-04-01
2362,"2011","05",23,0,2011-05-01
2362,"2011","06",28,0,2011-06-01
2362,"2011","07",25,0,2011-07-01
2362,"2011","08",41,2.4390243902439,2011-08-01
2362,"2011","09",45,0,2011-09-01
2362,"2011","10",45,0,2011-10-01
2362,"2011","11",53,0,2011-11-01
2362,"2011","12",24,0,2011-12-01
2362,"2012","03",44,0,2012-03-01
2362,"2012","04",49,0,2012-04-01
2362,"2012","05",32,0,2012-05-01
2362,"2012","06",54,0,2012-06-01
2362,"2012","07",35,0,2012-07-01
2362,"2012","08",51,0,2012-08-01
2362,"2012","09",45,0,2012-09-01
2362,"2012","10",41,0,2012-10-01
2362,"2012","11",55,0,2012-11-01
2362,"2012","12",64,0,2012-12-01
2362,"2013","01",43,0,2013-01-01
2362,"2013","02",6,0,2013-02-01
2362,"2013","03",47,0,2013-03-01
2362,"2013","04",53,0,2013-04-01
2362,"2013","05",38,0,2013-05-01
2362,"2013","06",57,0,2013-06-01
2362,"2013","07",111,0,2013-07-01
2362,"2013","08",65,0,2013-08-01
2362,"2013","09",70,0,2013-09-01
2362,"2013","10",63,0,2013-10-01
2362,"2013","11",44,0,2013-11-01
2362,"2013","12",38,0,2013-12-01
2362,"2014","01",44,0,2014-01-01
2362,"2014","02",59,0,2014-02-01
2362,"2014","03",70,0,2014-03-01
2362,"2014","04",61,0,2014-04-01
2362,"2014","05",16,12.5,2014-05-01
2362,"2014","07",86,100,2014-07-01
2362,"2014","08",56,100,2014-08-01
2362,"2014","09",19,100,2014-09-01
2362,"2014","10",34,100,2014-10-01
2362,"2014","11",9,100,2014-11-01
2364,"2011","01",112,0,2011-01-01
2364,"2011","02",105,0,2011-02-01
2364,"2011","03",62,0,2011-03-01
2364,"2011","04",77,0,2011-04-01
2364,"2011","05",111,0,2011-05-01
2364,"2011","06",69,0,2011-06-01
2364,"2011","07",116,0,2011-07-01
2364,"2011","08",40,0,2011-08-01
2364,"2011","09",38,0,2011-09-01
2364,"2011","10",135,0,2011-10-01
2364,"2011","11",96,0,2011-11-01
2364,"2011","12",92,0,2011-12-01
2364,"2012","01",59,0,2012-01-01
2364,"2012","02",69,0,2012-02-01
2364,"2012","03",89,0,2012-03-01
2364,"2012","04",71,0,2012-04-01
2364,"2012","05",60,0,2012-05-01
2364,"2012","06",54,0,2012-06-01
2364,"2012","07",110,0,2012-07-01
2364,"2012","08",69,0,2012-08-01
2364,"2012","09",48,0,2012-09-01
2364,"2012","10",44,0,2012-10-01
2364,"2012","11",58,0,2012-11-01
2364,"2012","12",51,0,2012-12-01
2364,"2013","01",81,0,2013-01-01
2364,"2013","02",40,0,2013-02-01
2364,"2013","03",61,0,2013-03-01
2364,"2013","04",3,0,2013-04-01
2364,"2013","05",20,0,2013-05-01
2364,"2013","06",11,0,2013-06-01
2364,"2013","07",26,0,2013-07-01
2364,"2013","08",17,0,2013-08-01
2364,"2013","09",14,0,2013-09-01
2364,"2013","10",19,0,2013-10-01
2364,"2013","11",2,0,2013-11-01
2364,"2013","12",2,0,2013-12-01
2364,"2014","02",8,0,2014-02-01
2364,"2014","03",4,0,2014-03-01
2364,"2014","04",15,0,2014-04-01
2364,"2014","05",6,0,2014-05-01
2364,"2014","06",8,0,2014-06-01
2364,"2014","07",14,0,2014-07-01
2364,"2014","08",25,0,2014-08-01
2364,"2014","09",20,0,2014-09-01
2364,"2014","10",10,0,2014-10-01
2364,"2014","11",10,0,2014-11-01
2364,"2014","12",5,0,2014-12-01
2364,"2015","01",11,0,2015-01-01
2364,"2015","02",22,0,2015-02-01
2364,"2015","03",2,0,2015-03-01
2364,"2015","04",3,0,2015-04-01
2364,"2015","05",21,4.76190476190476,2015-05-01
2364,"2015","06",2,0,2015-06-01
2364,"2015","07",18,5.55555555555556,2015-07-01
2364,"2015","08",8,0,2015-08-01
2364,"2015","09",2,0,2015-09-01
2364,"2015","10",4,0,2015-10-01
2364,"2015","11",25,0,2015-11-01
2364,"2015","12",11,0,2015-12-01
2367,"2011","01",1,0,2011-01-01
2367,"2011","04",5,0,2011-04-01
2367,"2011","05",9,0,2011-05-01
2367,"2011","06",4,0,2011-06-01
2367,"2011","07",4,0,2011-07-01
2367,"2011","08",5,0,2011-08-01
2367,"2011","09",1,0,2011-09-01
2367,"2011","10",2,0,2011-10-01
2367,"2011","11",2,0,2011-11-01
2367,"2011","12",1,0,2011-12-01
2367,"2012","01",3,0,2012-01-01
2367,"2012","02",7,0,2012-02-01
2367,"2012","03",3,0,2012-03-01
2367,"2012","04",4,0,2012-04-01
2367,"2012","05",9,0,2012-05-01
2367,"2012","06",7,0,2012-06-01
2367,"2012","07",4,0,2012-07-01
2367,"2012","08",5,0,2012-08-01
2367,"2012","09",4,0,2012-09-01
2367,"2012","10",6,0,2012-10-01
2367,"2012","11",2,0,2012-11-01
2367,"2012","12",1,0,2012-12-01
2367,"2013","01",3,0,2013-01-01
2367,"2013","02",7,0,2013-02-01
2367,"2013","03",2,0,2013-03-01
2367,"2013","04",5,0,2013-04-01
2367,"2013","05",12,0,2013-05-01
2368,"2011","01",53,0,2011-01-01
2368,"2011","02",61,0,2011-02-01
2368,"2011","03",57,0,2011-03-01
2368,"2011","04",44,0,2011-04-01
2368,"2011","05",72,0,2011-05-01
2368,"2011","06",27,0,2011-06-01
2368,"2011","07",70,0,2011-07-01
2368,"2011","09",52,0,2011-09-01
2368,"2011","10",42,0,2011-10-01
2368,"2011","11",85,0,2011-11-01
2368,"2011","12",28,0,2011-12-01
2368,"2012","01",29,0,2012-01-01
2368,"2012","02",96,0,2012-02-01
2368,"2012","03",33,0,2012-03-01
2368,"2012","04",87,0,2012-04-01
2368,"2012","05",22,0,2012-05-01
2368,"2012","06",48,0,2012-06-01
2368,"2012","07",45,0,2012-07-01
2368,"2012","10",1,0,2012-10-01
2368,"2012","11",1,0,2012-11-01
2368,"2013","01",1,0,2013-01-01
2368,"2013","02",1,0,2013-02-01
2368,"2013","07",1,0,2013-07-01
2368,"2013","08",1,0,2013-08-01
2368,"2013","11",5,0,2013-11-01
2368,"2013","12",1,0,2013-12-01
2368,"2014","01",8,0,2014-01-01
2368,"2014","03",1,0,2014-03-01
2368,"2014","05",1,0,2014-05-01
2368,"2014","07",2,100,2014-07-01
2368,"2014","10",2,100,2014-10-01
2369,"2011","02",1,0,2011-02-01
2369,"2011","03",1,0,2011-03-01
2369,"2011","04",11,0,2011-04-01
2369,"2011","05",6,0,2011-05-01
2369,"2011","06",1,0,2011-06-01
2369,"2011","07",4,0,2011-07-01
2369,"2011","08",7,0,2011-08-01
2369,"2011","09",4,0,2011-09-01
2369,"2011","10",12,0,2011-10-01
2369,"2011","11",8,0,2011-11-01
2369,"2011","12",1,0,2011-12-01
2369,"2012","01",5,0,2012-01-01
2369,"2012","02",10,0,2012-02-01
2369,"2012","03",4,0,2012-03-01
2369,"2012","04",8,0,2012-04-01
2369,"2012","05",6,0,2012-05-01
2369,"2012","06",11,9.09090909090909,2012-06-01
2369,"2012","07",5,0,2012-07-01
2369,"2012","08",2,0,2012-08-01
2369,"2012","09",5,0,2012-09-01
2369,"2012","10",3,0,2012-10-01
2369,"2012","11",5,0,2012-11-01
2369,"2012","12",4,0,2012-12-01
2369,"2013","01",2,0,2013-01-01
2369,"2013","02",2,0,2013-02-01
2369,"2013","03",3,0,2013-03-01
2369,"2013","04",4,0,2013-04-01
2369,"2013","05",5,0,2013-05-01
2369,"2013","06",3,0,2013-06-01
2369,"2013","08",5,0,2013-08-01
2369,"2013","09",4,0,2013-09-01
2369,"2013","10",4,0,2013-10-01
2369,"2014","01",3,0,2014-01-01
2369,"2014","02",3,0,2014-02-01
2369,"2014","03",2,0,2014-03-01
2369,"2014","04",6,16.6666666666667,2014-04-01
2369,"2014","05",4,0,2014-05-01
2369,"2014","06",4,0,2014-06-01
2369,"2014","08",7,14.2857142857143,2014-08-01
2369,"2014","09",7,0,2014-09-01
2369,"2014","10",5,0,2014-10-01
2369,"2014","11",3,0,2014-11-01
2369,"2014","12",3,0,2014-12-01
2369,"2015","01",1,0,2015-01-01
2369,"2015","02",7,0,2015-02-01
2369,"2015","03",4,0,2015-03-01
2369,"2015","04",4,0,2015-04-01
2369,"2015","05",8,0,2015-05-01
2369,"2015","06",5,0,2015-06-01
2369,"2015","07",9,11.1111111111111,2015-07-01
2369,"2015","08",3,0,2015-08-01
2369,"2015","09",3,0,2015-09-01
2369,"2015","10",13,0,2015-10-01
2369,"2015","11",5,0,2015-11-01
2369,"2015","12",3,0,2015-12-01
2370,"2011","01",33,0,2011-01-01
2370,"2011","02",8,0,2011-02-01
2370,"2011","03",20,0,2011-03-01
2370,"2011","04",21,0,2011-04-01
2370,"2011","05",51,0,2011-05-01
2370,"2011","06",18,0,2011-06-01
2370,"2011","07",14,0,2011-07-01
2370,"2011","08",1,0,2011-08-01
2370,"2011","09",19,0,2011-09-01
2370,"2011","10",24,0,2011-10-01
2370,"2011","11",27,3.7037037037037,2011-11-01
2370,"2011","12",19,5.26315789473684,2011-12-01
2370,"2012","01",17,0,2012-01-01
2370,"2012","02",38,0,2012-02-01
2370,"2012","03",39,0,2012-03-01
2370,"2012","04",29,3.44827586206897,2012-04-01
2370,"2012","05",27,0,2012-05-01
2370,"2012","06",23,0,2012-06-01
2370,"2012","07",21,0,2012-07-01
2370,"2012","08",16,0,2012-08-01
2370,"2012","09",33,0,2012-09-01
2370,"2012","10",16,6.25,2012-10-01
2370,"2012","11",26,3.84615384615385,2012-11-01
2370,"2012","12",37,0,2012-12-01
2370,"2013","01",59,0,2013-01-01
2370,"2013","02",36,0,2013-02-01
2370,"2013","03",51,0,2013-03-01
2370,"2013","04",38,0,2013-04-01
2370,"2013","05",21,0,2013-05-01
2370,"2013","06",44,0,2013-06-01
2370,"2013","07",7,0,2013-07-01
2370,"2013","08",21,0,2013-08-01
2370,"2013","09",48,2.08333333333333,2013-09-01
2370,"2013","10",33,0,2013-10-01
2370,"2013","11",37,2.7027027027027,2013-11-01
2370,"2013","12",42,0,2013-12-01
2370,"2014","01",41,0,2014-01-01
2370,"2014","02",30,0,2014-02-01
2370,"2014","03",31,0,2014-03-01
2370,"2014","04",44,0,2014-04-01
2370,"2014","05",25,0,2014-05-01
2370,"2014","06",32,3.125,2014-06-01
2370,"2014","07",34,2.94117647058824,2014-07-01
2370,"2014","08",55,0,2014-08-01
2370,"2014","09",34,2.94117647058824,2014-09-01
2370,"2014","10",31,0,2014-10-01
2370,"2014","11",38,0,2014-11-01
2370,"2014","12",23,100,2014-12-01
2370,"2015","01",36,100,2015-01-01
2370,"2015","02",39,100,2015-02-01
2370,"2015","03",32,100,2015-03-01
2370,"2015","04",12,100,2015-04-01
2370,"2015","05",16,100,2015-05-01
2370,"2015","06",33,100,2015-06-01
2370,"2015","07",20,100,2015-07-01
2370,"2015","08",46,100,2015-08-01
2370,"2015","09",28,100,2015-09-01
2370,"2015","10",34,100,2015-10-01
2370,"2015","11",29,100,2015-11-01
2370,"2015","12",56,100,2015-12-01
2371,"2011","01",14,0,2011-01-01
2371,"2011","02",4,0,2011-02-01
2371,"2011","03",5,0,2011-03-01
2371,"2011","04",6,0,2011-04-01
2371,"2011","05",3,0,2011-05-01
2371,"2011","06",44,0,2011-06-01
2371,"2011","07",39,0,2011-07-01
2371,"2011","08",10,0,2011-08-01
2371,"2011","09",17,0,2011-09-01
2371,"2011","10",12,0,2011-10-01
2371,"2011","11",3,0,2011-11-01
2371,"2011","12",18,0,2011-12-01
2371,"2012","01",20,0,2012-01-01
2371,"2012","02",30,0,2012-02-01
2371,"2012","03",21,0,2012-03-01
2371,"2012","04",14,0,2012-04-01
2371,"2012","05",22,0,2012-05-01
2371,"2012","06",30,0,2012-06-01
2371,"2012","07",10,0,2012-07-01
2371,"2012","08",15,0,2012-08-01
2371,"2012","09",11,0,2012-09-01
2371,"2012","10",10,10,2012-10-01
2371,"2012","11",18,0,2012-11-01
2371,"2012","12",10,0,2012-12-01
2371,"2013","01",10,0,2013-01-01
2371,"2013","02",36,5.55555555555556,2013-02-01
2371,"2013","03",17,0,2013-03-01
2371,"2013","04",22,0,2013-04-01
2371,"2013","05",12,0,2013-05-01
2371,"2013","06",10,0,2013-06-01
2371,"2013","07",4,0,2013-07-01
2371,"2013","08",2,0,2013-08-01
2371,"2013","09",1,0,2013-09-01
2371,"2015","10",11,100,2015-10-01
2371,"2015","11",8,100,2015-11-01
2371,"2015","12",7,100,2015-12-01
2374,"2011","01",30,0,2011-01-01
2374,"2011","03",19,0,2011-03-01
2374,"2011","04",29,0,2011-04-01
2374,"2011","05",73,0,2011-05-01
2374,"2011","06",53,0,2011-06-01
2374,"2011","07",52,0,2011-07-01
2374,"2011","08",22,0,2011-08-01
2374,"2011","09",56,0,2011-09-01
2374,"2011","10",55,0,2011-10-01
2374,"2011","11",8,0,2011-11-01
2374,"2011","12",55,0,2011-12-01
2374,"2012","01",70,0,2012-01-01
2374,"2012","02",69,0,2012-02-01
2374,"2012","03",162,0,2012-03-01
2374,"2012","04",118,0,2012-04-01
2374,"2012","05",30,0,2012-05-01
2374,"2012","06",185,0,2012-06-01
2374,"2012","07",201,0.497512437810945,2012-07-01
2374,"2012","08",231,0,2012-08-01
2374,"2012","09",201,0,2012-09-01
2374,"2012","10",199,0.50251256281407,2012-10-01
2374,"2012","11",97,0,2012-11-01
2374,"2012","12",65,0,2012-12-01
2374,"2013","01",260,0,2013-01-01
2374,"2013","02",120,0,2013-02-01
2374,"2013","03",150,0,2013-03-01
2374,"2013","04",202,0,2013-04-01
2374,"2013","05",210,0,2013-05-01
2374,"2013","06",149,0,2013-06-01
2374,"2013","07",92,0,2013-07-01
2374,"2013","08",168,0,2013-08-01
2374,"2013","09",181,0.552486187845304,2013-09-01
2374,"2013","10",130,0,2013-10-01
2374,"2013","11",58,0,2013-11-01
2374,"2013","12",67,0,2013-12-01
2374,"2014","01",67,0,2014-01-01
2374,"2014","02",115,0,2014-02-01
2374,"2014","03",44,0,2014-03-01
2374,"2014","04",15,0,2014-04-01
2374,"2014","05",51,0,2014-05-01
2374,"2014","06",62,0,2014-06-01
2374,"2014","07",183,0,2014-07-01
2374,"2014","08",88,0,2014-08-01
2374,"2014","09",97,0,2014-09-01
2374,"2014","10",2,0,2014-10-01
2374,"2014","11",23,0,2014-11-01
2374,"2014","12",66,98.4848484848485,2014-12-01
2374,"2015","01",60,100,2015-01-01
2374,"2015","02",53,100,2015-02-01
2374,"2015","03",62,100,2015-03-01
2374,"2015","04",128,100,2015-04-01
2374,"2015","05",163,100,2015-05-01
2374,"2015","06",121,100,2015-06-01
2374,"2015","07",96,100,2015-07-01
2374,"2015","08",4,100,2015-08-01
2374,"2015","09",5,100,2015-09-01
2374,"2015","10",1,100,2015-10-01
2374,"2015","11",2,100,2015-11-01
2374,"2015","12",1,100,2015-12-01
2375,"2011","01",5,0,2011-01-01
2375,"2011","02",7,0,2011-02-01
2375,"2011","03",19,0,2011-03-01
2375,"2011","04",28,0,2011-04-01
2375,"2011","05",103,0,2011-05-01
2375,"2011","06",24,0,2011-06-01
2375,"2011","07",56,0,2011-07-01
2375,"2011","08",42,0,2011-08-01
2375,"2011","09",17,0,2011-09-01
2375,"2011","10",33,0,2011-10-01
2375,"2011","11",7,0,2011-11-01
2375,"2011","12",2,0,2011-12-01
2375,"2012","01",35,0,2012-01-01
2375,"2012","02",22,0,2012-02-01
2375,"2012","03",8,0,2012-03-01
2375,"2012","04",49,0,2012-04-01
2375,"2012","05",64,1.5625,2012-05-01
2375,"2012","06",28,0,2012-06-01
2375,"2012","07",20,0,2012-07-01
2375,"2012","08",61,0,2012-08-01
2375,"2012","09",28,0,2012-09-01
2375,"2012","10",9,0,2012-10-01
2375,"2012","11",1,0,2012-11-01
2375,"2012","12",1,0,2012-12-01
2375,"2013","01",9,0,2013-01-01
2375,"2013","03",9,0,2013-03-01
2375,"2013","04",17,5.88235294117647,2013-04-01
2375,"2013","05",12,0,2013-05-01
2375,"2013","06",6,0,2013-06-01
2375,"2013","07",2,0,2013-07-01
2375,"2013","08",9,0,2013-08-01
2375,"2013","09",10,30,2013-09-01
2375,"2013","10",30,0,2013-10-01
2375,"2013","11",16,0,2013-11-01
2375,"2013","12",9,0,2013-12-01
2375,"2014","01",6,0,2014-01-01
2375,"2014","02",18,5.55555555555556,2014-02-01
2375,"2014","03",16,6.25,2014-03-01
2375,"2014","04",24,4.16666666666667,2014-04-01
2375,"2014","05",4,0,2014-05-01
2375,"2014","06",9,22.2222222222222,2014-06-01
2375,"2014","07",24,4.16666666666667,2014-07-01
2375,"2014","08",10,30,2014-08-01
2375,"2014","09",7,100,2014-09-01
2375,"2014","10",18,61.1111111111111,2014-10-01
2375,"2014","11",8,100,2014-11-01
2375,"2014","12",8,100,2014-12-01
2375,"2015","01",25,32,2015-01-01
2375,"2015","02",31,12.9032258064516,2015-02-01
2375,"2015","03",26,15.3846153846154,2015-03-01
2375,"2015","04",17,70.5882352941177,2015-04-01
2375,"2015","05",14,7.14285714285714,2015-05-01
2375,"2015","06",11,45.4545454545455,2015-06-01
2375,"2015","07",27,29.6296296296296,2015-07-01
2375,"2015","08",8,50,2015-08-01
2375,"2015","09",8,62.5,2015-09-01
2375,"2015","10",10,30,2015-10-01
2375,"2015","11",11,45.4545454545455,2015-11-01
2375,"2015","12",12,83.3333333333333,2015-12-01
2376,"2011","03",1,0,2011-03-01
2376,"2011","04",1,0,2011-04-01
2376,"2011","05",9,0,2011-05-01
2376,"2011","06",1,0,2011-06-01
2376,"2011","07",1,0,2011-07-01
2376,"2011","09",1,0,2011-09-01
2376,"2011","10",1,0,2011-10-01
2376,"2012","02",2,0,2012-02-01
2376,"2012","03",3,0,2012-03-01
2376,"2012","04",2,0,2012-04-01
2376,"2012","06",2,0,2012-06-01
2376,"2012","08",3,0,2012-08-01
2376,"2013","04",7,0,2013-04-01
2376,"2013","09",7,0,2013-09-01
2376,"2013","10",1,0,2013-10-01
2376,"2013","11",11,0,2013-11-01
2376,"2013","12",1,0,2013-12-01
2376,"2014","01",10,0,2014-01-01
2376,"2014","02",5,0,2014-02-01
2376,"2014","03",2,0,2014-03-01
2376,"2014","04",22,0,2014-04-01
2376,"2014","05",36,0,2014-05-01
2376,"2014","06",3,0,2014-06-01
2376,"2014","07",8,0,2014-07-01
2376,"2014","08",7,0,2014-08-01
2376,"2014","11",1,100,2014-11-01
2376,"2014","12",5,100,2014-12-01
2376,"2015","01",5,100,2015-01-01
2376,"2015","02",4,100,2015-02-01
2376,"2015","03",3,100,2015-03-01
2376,"2015","04",5,100,2015-04-01
2376,"2015","05",8,100,2015-05-01
2376,"2015","06",3,0,2015-06-01
2376,"2015","07",5,100,2015-07-01
2376,"2015","08",2,100,2015-08-01
2376,"2015","09",11,100,2015-09-01
2376,"2015","10",6,100,2015-10-01
2376,"2015","11",5,100,2015-11-01
2376,"2015","12",9,100,2015-12-01
2377,"2011","01",82,0,2011-01-01
2377,"2011","02",72,0,2011-02-01
2377,"2011","03",65,0,2011-03-01
2377,"2011","04",99,0,2011-04-01
2377,"2011","05",144,0,2011-05-01
2377,"2011","06",95,0,2011-06-01
2377,"2011","07",135,0,2011-07-01
2377,"2011","08",46,0,2011-08-01
2377,"2011","09",72,0,2011-09-01
2377,"2011","10",94,0,2011-10-01
2377,"2011","11",75,0,2011-11-01
2377,"2011","12",62,0,2011-12-01
2377,"2012","01",108,0,2012-01-01
2377,"2012","02",104,0,2012-02-01
2377,"2012","03",74,0,2012-03-01
2377,"2012","04",103,0,2012-04-01
2377,"2012","05",105,0,2012-05-01
2377,"2012","06",150,0,2012-06-01
2377,"2012","07",95,0,2012-07-01
2377,"2012","08",90,0,2012-08-01
2377,"2012","09",76,1.31578947368421,2012-09-01
2377,"2012","10",115,0,2012-10-01
2377,"2012","11",86,0,2012-11-01
2377,"2012","12",42,0,2012-12-01
2377,"2013","01",74,0,2013-01-01
