"County","stops_per_month","month","total_stops","avg_stops","percent_diff_stops_than_avg","long","lat","group","order","region","hover"
"BUFFALO",125.2,8,607,121.4,-3,-91.6445922851562,44.5990333557129,2993,89092,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.6445922851562,44.5990333557129,2993,89092,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.6445922851562,44.5990333557129,2993,89092,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.6445922851562,44.5990333557129,2993,89092,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.6445922851562,44.5990333557129,2993,89092,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5300064086914,44.5990333557129,2993,89093,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5300064086914,44.2552604675293,2993,89094,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5471954345703,44.2380714416504,2993,89095,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5701141357422,44.2266120910645,2993,89096,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.6044921875,44.2036933898926,2993,89097,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.598762512207,44.1865043640137,2993,89098,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5930328369141,44.1635856628418,2993,89099,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5701141357422,44.1463966369629,2993,89100,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5529251098633,44.1292114257812,2993,89101,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5357360839844,44.1005592346191,2993,89102,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
"BUFFALO",125.2,7,670,134,7,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 670 Percent Difference from Average Month 0.0702875399361022 <br>"
"BUFFALO",125.2,8,607,121.4,-3,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 607 Percent Difference from Average Month -0.0303514376996805 <br>"
"BUFFALO",125.2,9,683,136.6,9.1,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 683 Percent Difference from Average Month 0.0910543130990415 <br>"
"BUFFALO",125.2,10,592,118.4,-5.4,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,11,364,72.8,-41.9,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 364 Percent Difference from Average Month -0.4185303514377 <br>"
"BUFFALO",125.2,12,716,143.2,14.4,-91.5471954345703,44.0318031311035,2993,89103,"wisconsin","BUFFALO <br> Stops this Month 716 Percent Difference from Average Month 0.143769968051118 <br>"
"BUFFALO",125.2,1,774,154.8,23.6,-91.6044921875,44.0661849975586,2993,89104,"wisconsin","BUFFALO <br> Stops this Month 774 Percent Difference from Average Month 0.236421725239617 <br>"
"BUFFALO",125.2,2,592,118.4,-5.4,-91.6044921875,44.0661849975586,2993,89104,"wisconsin","BUFFALO <br> Stops this Month 592 Percent Difference from Average Month -0.0543130990415335 <br>"
"BUFFALO",125.2,3,605,121,-3.4,-91.6044921875,44.0661849975586,2993,89104,"wisconsin","BUFFALO <br> Stops this Month 605 Percent Difference from Average Month -0.0335463258785943 <br>"
"BUFFALO",125.2,4,696,139.2,11.2,-91.6044921875,44.0661849975586,2993,89104,"wisconsin","BUFFALO <br> Stops this Month 696 Percent Difference from Average Month 0.111821086261981 <br>"
"BUFFALO",125.2,5,693,138.6,10.7,-91.6044921875,44.0661849975586,2993,89104,"wisconsin","BUFFALO <br> Stops this Month 693 Percent Difference from Average Month 0.10702875399361 <br>"
"BUFFALO",125.2,6,520,104,-16.9,-91.6044921875,44.0661849975586,2993,89104,"wisconsin","BUFFALO <br> Stops this Month 520 Percent Difference from Average Month -0.169329073482428 <br>"
